# Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2
# Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center
# More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2
# Site latitude (positive means North);32.041
# Site longitude (positive means East);54.666
# Site altitude (m);1595
# Date beginning;2021-01-01
# Date end;2021-12-31
# Time reference (hour);UT
# Summarization (period of integration);Hour (h)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization

# Columns:
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth
# Short-wave irradiation (Wh/m2);Surface incoming shortwave irradiation (broadband)

# MERRA-2 meteorological data
# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2021-01-11;24:00;275.36;19.98;865.64;2.14;241.82;0.000000;0.000000;0.000000;0.0000
2021-01-12;01:00;275.15;20.11;865.86;2.19;238.78;0.000000;0.000000;0.000000;0.0000
2021-01-12;02:00;275.03;20.12;866.29;2.25;230.89;0.000000;0.000000;0.000000;0.0000
2021-01-12;03:00;274.85;20.23;866.73;2.39;222.16;0.000000;0.000000;0.000000;0.0000
2021-01-12;04:00;275.10;20.78;866.89;2.42;215.42;0.000000;0.000000;0.000000;36.5310
2021-01-12;05:00;278.02;25.19;866.95;2.14;210.72;0.000000;0.000000;0.000000;226.0882
2021-01-12;06:00;281.56;13.12;867.21;2.31;205.93;0.000000;0.000000;0.000000;422.3766
2021-01-12;07:00;284.74;9.24;867.08;1.60;190.49;0.000000;0.000000;0.000000;574.8915
2021-01-12;08:00;287.48;6.99;866.45;1.21;169.19;0.000000;0.000000;0.000000;667.6066
2021-01-12;09:00;288.77;6.30;865.63;0.88;147.01;0.000000;0.000000;0.000000;692.4814
2021-01-12;10:00;289.43;5.95;865.10;0.63;110.81;0.000000;0.000000;0.000000;647.3701
2021-01-12;11:00;289.56;5.84;864.87;0.75;67.21;0.000000;0.000000;0.000000;536.0049
2021-01-12;12:00;289.04;6.18;864.86;1.11;52.64;0.000000;0.000000;0.000000;368.8368
2021-01-12;13:00;286.22;16.48;864.95;1.41;56.53;0.000000;0.000000;0.000000;165.7356
2021-01-12;14:00;282.66;16.38;865.19;2.02;63.64;0.000000;0.000000;0.000000;10.5811
2021-01-12;15:00;281.31;16.06;865.53;2.09;74.08;0.000000;0.000000;0.000000;0.0000
2021-01-12;16:00;280.73;15.78;865.68;1.82;91.09;0.000000;0.000000;0.000000;0.0000
2021-01-12;17:00;280.19;15.46;865.71;1.48;117.10;0.000000;0.000000;0.000000;0.0000
2021-01-12;18:00;279.52;15.42;865.73;1.36;151.99;0.000000;0.000000;0.000000;0.0000
2021-01-12;19:00;278.60;16.08;865.63;1.58;183.62;0.000000;0.000000;0.000000;0.0000
2021-01-12;20:00;277.37;17.40;865.35;2.00;203.41;0.000000;0.000000;0.000000;0.0000
2021-01-12;21:00;276.25;18.99;865.07;2.35;213.32;0.000000;0.000000;0.000000;0.0000
2021-01-12;22:00;275.66;19.50;865.03;2.46;218.05;0.000000;0.000000;0.000000;0.0000
2021-01-12;23:00;275.47;19.28;865.04;2.41;221.96;0.000000;0.000000;0.000000;0.0000
2021-01-12;24:00;275.49;18.75;864.90;2.28;226.41;0.000000;0.000000;0.000000;0.0000
2021-01-13;01:00;275.62;18.10;864.88;2.10;231.02;0.000000;0.000000;0.000000;0.0000
2021-01-13;02:00;275.77;17.49;865.21;1.92;234.61;0.000000;0.000000;0.000000;0.0000
2021-01-13;03:00;275.88;16.66;865.66;1.74;236.29;0.000000;0.000000;0.000000;0.0000
2021-01-13;04:00;276.12;16.76;865.97;1.63;235.24;0.000000;0.000000;0.000000;37.2058
2021-01-13;05:00;278.41;21.41;866.15;1.48;230.70;0.000000;0.000000;0.000000;226.5495
2021-01-13;06:00;281.37;12.43;866.37;1.50;221.41;0.000000;0.000000;0.000000;422.1886
2021-01-13;07:00;284.69;8.47;866.22;0.98;171.72;0.000000;0.000000;0.000000;574.5198
2021-01-13;08:00;287.36;6.68;865.43;1.00;137.97;0.000000;0.000000;0.000000;667.3715
2021-01-13;09:00;288.78;5.94;864.31;0.94;135.65;0.000000;0.000000;0.000000;692.6300
2021-01-13;10:00;289.47;5.55;863.38;0.75;134.24;0.000000;0.000000;0.000000;647.6147
2021-01-13;11:00;289.66;5.34;862.83;0.67;122.60;0.000000;0.000000;0.000000;537.1536
2021-01-13;12:00;289.23;5.48;862.59;0.76;105.13;0.000000;0.000000;0.000000;370.5199
2021-01-13;13:00;286.88;14.23;862.65;1.02;86.46;0.000000;0.000000;0.000000;167.5431
2021-01-13;14:00;283.56;14.07;862.86;1.65;79.78;0.000000;0.000000;0.000000;11.1213
2021-01-13;15:00;282.09;13.91;863.10;1.85;82.17;0.000000;0.000000;0.000000;0.0000
2021-01-13;16:00;281.36;13.78;863.07;1.72;91.81;0.000000;0.000000;0.000000;0.0000
2021-01-13;17:00;280.72;13.82;862.88;1.46;111.31;0.000000;0.000000;0.000000;0.0000
2021-01-13;18:00;279.95;13.77;862.60;1.36;141.72;0.000000;0.000000;0.000000;0.0000
2021-01-13;19:00;279.02;14.40;862.26;1.60;171.19;0.000000;0.000000;0.000000;0.0000
2021-01-13;20:00;277.89;15.36;861.85;1.99;191.74;0.000000;0.000000;0.000000;0.0000
2021-01-13;21:00;276.85;16.54;861.56;2.32;206.62;0.000000;0.000000;0.000000;0.0000
2021-01-13;22:00;276.02;17.57;861.61;2.59;216.48;0.000000;0.000000;0.000000;0.0000
2021-01-13;23:00;275.45;18.16;861.75;2.75;223.09;0.000000;0.000000;0.000000;0.0000
2021-01-13;24:00;275.04;18.58;861.77;2.86;226.87;0.000000;0.000000;0.000000;0.0000
2021-01-14;01:00;274.75;18.94;861.78;2.91;226.73;0.000000;0.000000;0.000000;0.0000
2021-01-14;02:00;274.61;19.19;861.99;2.91;222.81;0.000000;0.000000;0.000000;0.0000
2021-01-14;03:00;274.36;19.75;862.31;2.96;216.90;0.000000;0.000000;0.000000;0.0000
2021-01-14;04:00;274.33;21.26;862.49;3.05;213.57;0.000000;0.000000;0.000000;37.7801
2021-01-14;05:00;277.92;23.06;862.56;2.80;212.62;0.000000;0.000000;0.000000;228.3091
2021-01-14;06:00;282.26;12.12;862.77;3.58;211.71;0.000000;0.000000;0.000000;425.7695
2021-01-14;07:00;285.75;9.23;862.57;2.96;209.98;0.000000;0.000000;0.000000;579.2934
2021-01-14;08:00;288.92;6.35;861.56;2.42;198.30;0.000000;0.000000;0.000000;672.8152
2021-01-14;09:00;290.42;5.36;860.15;2.32;176.45;0.000000;0.000000;0.000000;698.4547
2021-01-14;10:00;291.20;4.92;859.15;2.39;174.42;0.000000;0.000000;0.000000;653.6150
2021-01-14;11:00;291.38;4.81;858.77;2.39;183.16;0.000000;0.000000;0.000000;541.0246
2021-01-14;12:00;290.89;5.18;858.67;2.28;183.28;0.000000;0.000000;0.000000;372.2160
2021-01-14;13:00;287.77;15.51;858.82;1.70;168.04;0.000000;0.000000;0.000000;167.8306
2021-01-14;14:00;284.11;14.68;859.08;2.22;155.34;0.000000;0.000000;0.000000;11.1363
2021-01-14;15:00;282.05;16.39;859.13;2.73;145.99;0.000000;0.000000;0.000000;0.0000
2021-01-14;16:00;280.51;18.02;859.06;2.96;152.29;0.000000;0.000000;0.000000;0.0000
2021-01-14;17:00;279.23;18.85;859.14;3.09;168.09;0.000000;0.000000;0.000000;0.0000
2021-01-14;18:00;278.31;19.78;859.13;3.22;179.42;0.000000;0.000000;0.000000;0.0000
2021-01-14;19:00;277.61;20.75;859.02;3.33;187.32;0.000000;0.000000;0.000000;0.0000
2021-01-14;20:00;277.46;22.23;858.79;3.41;193.31;0.000000;0.000000;0.000000;0.0000
2021-01-14;21:00;277.51;24.01;858.65;3.48;198.89;0.000000;0.000000;0.000000;0.0000
2021-01-14;22:00;277.46;25.49;858.64;3.53;202.78;0.000000;0.000000;0.000000;0.0000
2021-01-14;23:00;277.26;26.90;858.48;3.57;204.35;0.000000;0.000000;0.000000;0.0000
2021-01-14;24:00;277.02;28.39;858.09;3.61;204.57;0.000000;0.000000;0.000000;0.0000
2021-01-15;01:00;276.69;29.85;857.83;3.79;206.82;0.000000;0.000000;0.000000;0.0000
2021-01-15;02:00;276.36;31.03;857.95;3.99;207.47;0.000000;0.000000;0.000000;0.0000
2021-01-15;03:00;276.26;31.82;858.19;4.08;206.28;0.000000;0.000000;0.000000;0.0000
2021-01-15;04:00;276.74;31.57;858.35;4.04;204.43;0.000000;0.000000;0.000000;16.6408
2021-01-15;05:00;279.34;27.21;858.47;4.20;201.46;0.000000;0.000000;0.000000;95.6785
2021-01-15;06:00;282.05;22.01;858.66;4.89;196.86;0.000000;0.000000;0.000000;196.1538
2021-01-15;07:00;284.28;18.47;858.48;4.85;189.27;0.000000;0.000000;0.000000;285.8958
2021-01-15;08:00;287.33;13.92;857.55;5.41;189.22;0.000000;0.000000;0.000000;396.4925
2021-01-15;09:00;290.71;9.41;856.45;6.49;199.00;0.000000;0.000000;0.000000;550.7501
2021-01-15;10:00;293.01;7.19;855.70;7.45;208.14;0.000000;0.000000;0.000000;642.4351
2021-01-15;11:00;293.45;6.67;855.52;7.99;216.88;0.000000;0.000000;0.000000;476.6901
2021-01-15;12:00;290.73;9.81;855.67;5.42;221.87;0.000000;0.000000;0.000000;137.6256
2021-01-15;13:00;287.29;16.02;856.02;4.09;222.15;0.000000;0.000000;0.000000;66.9176
2021-01-15;14:00;284.05;20.26;856.63;3.97;224.40;0.000000;0.000000;0.000000;7.2326
2021-01-15;15:00;282.17;22.90;857.28;3.95;225.72;0.000000;0.000000;0.000000;0.0000
2021-01-15;16:00;280.69;24.95;857.67;3.87;226.98;0.000000;0.000000;0.000000;0.0000
2021-01-15;17:00;279.40;26.52;857.88;3.82;229.77;0.000000;0.000000;0.000000;0.0000
2021-01-15;18:00;278.49;27.93;858.07;3.78;233.00;0.000000;0.000000;0.000000;0.0000
2021-01-15;19:00;277.81;29.47;858.17;3.70;237.48;0.000000;0.000000;0.000000;0.0000
2021-01-15;20:00;277.32;30.84;858.17;3.56;243.77;0.000000;0.000000;0.000000;0.0000
2021-01-15;21:00;276.93;32.07;858.26;3.40;249.44;0.000000;0.000000;0.000000;0.0000
2021-01-15;22:00;276.65;33.00;858.65;3.23;254.36;0.000000;0.000000;0.000000;0.0000
2021-01-15;23:00;276.50;33.67;858.97;3.03;259.13;0.000000;0.000000;0.000000;0.0000
2021-01-15;24:00;276.43;34.22;859.14;2.83;263.59;0.000000;0.000000;0.000000;0.0000
2021-01-16;01:00;276.45;34.73;859.42;2.66;267.92;0.000000;0.000000;0.000000;0.0000
2021-01-16;02:00;276.63;35.08;860.00;2.46;272.09;0.000000;0.000000;0.000000;0.0000
2021-01-16;03:00;276.96;35.34;860.73;2.21;276.04;0.000000;0.000000;0.000000;0.0000
2021-01-16;04:00;277.44;35.82;861.22;1.93;276.99;0.000000;0.000000;0.000000;35.8525
2021-01-16;05:00;280.26;34.53;861.61;1.63;274.26;0.000000;0.000000;0.000000;215.3323
2021-01-16;06:00;283.72;26.68;861.97;0.81;334.84;0.000000;0.000000;0.000000;404.6035
2021-01-16;07:00;286.83;24.17;861.96;1.27;48.41;0.000000;0.000000;0.000000;553.5895
2021-01-16;08:00;288.36;22.54;861.26;0.81;84.28;0.000000;0.000000;0.000000;644.9928
2021-01-16;09:00;289.39;21.12;860.21;0.80;120.75;0.000000;0.000000;0.000000;670.1190
2021-01-16;10:00;290.01;19.93;859.36;0.97;130.38;0.000000;0.000000;0.000000;627.2591
2021-01-16;11:00;290.22;19.19;858.82;1.13;123.92;0.000000;0.000000;0.000000;519.6709
2021-01-16;12:00;289.90;19.16;858.51;1.39;112.51;0.000000;0.000000;0.000000;357.6121
2021-01-16;13:00;288.40;24.39;858.40;1.53;98.24;0.000000;0.000000;0.000000;161.9289
2021-01-16;14:00;284.41;32.07;858.53;2.16;83.03;0.000000;0.000000;0.000000;11.5928
2021-01-16;15:00;282.47;34.42;858.77;2.60;81.63;0.000000;0.000000;0.000000;0.0000
2021-01-16;16:00;281.18;37.24;858.77;2.75;86.23;0.000000;0.000000;0.000000;0.0000
2021-01-16;17:00;280.10;40.03;858.57;2.76;95.14;0.000000;0.000000;0.000000;0.0000
2021-01-16;18:00;279.16;42.84;858.34;2.73;108.15;0.000000;0.000000;0.000000;0.0000
2021-01-16;19:00;278.48;45.05;857.97;2.64;124.70;0.000000;0.000000;0.000000;0.0000
2021-01-16;20:00;277.86;47.19;857.42;2.62;143.89;0.000000;0.000000;0.000000;0.0000
2021-01-16;21:00;277.22;49.12;856.91;2.72;163.12;0.000000;0.000000;0.000000;0.0000
2021-01-16;22:00;276.54;50.92;856.49;2.92;176.98;0.000000;0.000000;0.000000;0.0000
2021-01-16;23:00;275.88;52.55;855.95;3.14;186.52;0.000000;0.000000;0.000000;0.0000
2021-01-16;24:00;275.22;54.39;855.39;3.40;195.93;0.000000;0.000000;0.000000;0.0000
2021-01-17;01:00;274.67;56.72;854.91;3.70;202.65;0.000000;0.000000;0.000000;0.0000
2021-01-17;02:00;274.23;60.04;854.74;3.88;206.22;0.000000;0.000000;0.000000;0.0000
2021-01-17;03:00;273.83;64.82;854.71;3.95;207.30;0.000000;0.000000;0.000000;0.0000
2021-01-17;04:00;274.25;66.61;854.79;3.88;209.14;0.000000;0.000000;0.000000;38.4968
2021-01-17;05:00;278.91;50.94;855.01;4.94;209.80;0.000000;0.000000;0.000000;221.5657
2021-01-17;06:00;282.59;41.19;855.07;4.62;210.26;0.000000;0.000000;0.000000;407.9464
2021-01-17;07:00;287.05;30.44;854.91;5.22;235.03;0.000065;0.000000;0.000000;552.1457
2021-01-17;08:00;288.64;28.83;855.08;6.14;251.58;0.011945;0.000000;0.000000;427.5519
2021-01-17;09:00;288.77;31.62;854.29;5.70;251.32;0.060716;0.000000;0.000000;424.9320
2021-01-17;10:00;288.33;35.48;853.67;5.53;245.09;0.204259;0.000000;0.000000;384.7770
2021-01-17;11:00;287.58;39.92;853.53;5.62;240.40;0.129537;0.000000;0.000000;289.8583
2021-01-17;12:00;287.31;41.62;853.38;4.89;242.04;0.010033;0.000000;0.000000;223.2999
2021-01-17;13:00;286.52;44.26;853.16;3.19;241.87;0.001214;0.000000;0.000000;123.1940
2021-01-17;14:00;283.72;52.15;853.35;2.19;242.97;0.020707;0.000000;0.000000;8.9380
2021-01-17;15:00;282.68;55.49;854.02;2.39;245.88;0.016809;0.000000;0.000000;0.0000
2021-01-17;16:00;281.76;59.06;854.47;2.59;247.25;0.002477;0.000000;0.000000;0.0000
2021-01-17;17:00;280.63;63.89;854.72;2.77;241.55;0.000965;0.000000;0.000000;0.0000
2021-01-17;18:00;279.52;69.20;854.95;3.00;235.36;0.000005;0.000000;0.000000;0.0000
2021-01-17;19:00;278.53;74.58;855.08;3.20;232.33;0.000004;0.000000;0.000000;0.0000
2021-01-17;20:00;277.65;79.88;854.95;3.31;230.43;0.000004;0.000000;0.000000;0.0000
2021-01-17;21:00;276.92;84.87;854.79;3.36;228.52;0.000003;0.000000;0.000000;0.0000
2021-01-17;22:00;276.39;88.53;855.00;3.38;225.18;0.000003;0.000000;0.000000;0.0000
2021-01-17;23:00;276.00;90.88;855.38;3.39;222.39;0.000002;0.000000;0.000000;0.0000
2021-01-17;24:00;275.61;92.83;855.53;3.42;219.81;0.000001;0.000000;0.000000;0.0000
2021-01-18;01:00;275.21;94.56;855.70;3.47;217.51;0.000001;0.000000;0.000000;0.0000
2021-01-18;02:00;274.92;95.33;856.25;3.52;214.87;0.000001;0.000000;0.000000;0.0000
2021-01-18;03:00;274.66;95.77;857.01;3.55;215.15;0.000001;0.000000;0.000000;0.0000
2021-01-18;04:00;274.90;93.00;857.27;3.43;213.85;0.000000;0.000000;0.000000;34.5309
2021-01-18;05:00;279.10;68.34;857.46;4.34;209.25;0.000000;0.000000;0.000000;205.2394
2021-01-18;06:00;282.69;49.13;857.80;4.48;214.34;0.000000;0.000000;0.000000;396.8592
2021-01-18;07:00;286.53;28.48;857.79;4.21;230.28;0.000000;0.000000;0.000000;551.5301
2021-01-18;08:00;288.43;19.60;857.16;4.27;236.89;0.000000;0.000000;0.000000;647.1465
2021-01-18;09:00;289.71;14.31;856.35;4.70;245.49;0.000000;0.000000;0.000000;677.6646
2021-01-18;10:00;290.63;10.93;855.74;5.23;254.34;0.000000;0.000000;0.000000;631.8818
2021-01-18;11:00;291.11;9.11;855.43;5.78;261.18;0.000000;0.000000;0.000000;533.5898
2021-01-18;12:00;290.91;8.70;855.38;6.01;266.38;0.000000;0.000000;0.000000;375.4330
2021-01-18;13:00;288.68;12.97;855.61;4.18;274.76;0.000000;0.000000;0.000000;169.9815
2021-01-18;14:00;283.51;21.43;856.11;3.23;287.63;0.000000;0.000000;0.000000;13.6795
2021-01-18;15:00;282.15;23.27;856.71;2.92;287.35;0.000000;0.000000;0.000000;0.0000
2021-01-18;16:00;281.43;24.68;857.16;2.81;275.48;0.000000;0.000000;0.000000;0.0000
2021-01-18;17:00;280.51;27.11;857.42;3.07;264.09;0.000000;0.000000;0.000000;0.0000
2021-01-18;18:00;278.93;30.98;857.76;3.53;257.73;0.000000;0.000000;0.000000;0.0000
2021-01-18;19:00;277.51;36.13;858.13;3.89;258.23;0.000000;0.000000;0.000000;0.0000
2021-01-18;20:00;276.61;41.86;858.35;4.05;262.36;0.000000;0.000000;0.000000;0.0000
2021-01-18;21:00;275.96;48.48;858.52;4.03;263.56;0.000000;0.000000;0.000000;0.0000
2021-01-18;22:00;275.38;55.19;858.94;4.01;263.67;0.000000;0.000000;0.000000;0.0000
2021-01-18;23:00;274.84;61.29;859.42;3.95;264.56;0.000000;0.000000;0.000000;0.0000
2021-01-18;24:00;274.33;66.68;859.70;3.84;266.23;0.000000;0.000000;0.000000;0.0000
2021-01-19;01:00;273.91;70.68;859.94;3.68;265.21;0.000000;0.000000;0.000000;0.0000
2021-01-19;02:00;273.89;71.82;860.62;3.47;261.66;0.000000;0.000000;0.000000;0.0000
2021-01-19;03:00;274.19;70.88;861.37;3.14;257.40;0.000000;0.000000;0.000000;0.0000
2021-01-19;04:00;274.56;69.32;861.86;2.73;253.43;0.000000;0.000000;0.000000;38.0424
2021-01-19;05:00;278.58;52.49;862.38;2.69;250.17;0.000000;0.000000;0.000000;223.0367
2021-01-19;06:00;282.24;39.31;862.82;2.23;289.79;0.000000;0.000000;0.000000;413.5129
2021-01-19;07:00;284.89;30.24;862.87;1.41;309.85;0.000000;0.000000;0.000000;563.8494
2021-01-19;08:00;286.62;23.95;862.17;1.16;266.97;0.000000;0.000000;0.000000;657.1487
2021-01-19;09:00;288.02;19.31;861.05;1.36;253.52;0.000000;0.000000;0.000000;684.1573
2021-01-19;10:00;288.89;16.29;860.11;1.28;249.13;0.000000;0.000000;0.000000;642.3053
2021-01-19;11:00;289.23;14.40;859.61;1.20;238.24;0.000000;0.000000;0.000000;534.5309
2021-01-19;12:00;289.05;13.39;859.36;1.13;217.24;0.000000;0.000000;0.000000;371.2903
2021-01-19;13:00;287.76;17.38;859.35;0.90;177.06;0.000000;0.000000;0.000000;167.3416
2021-01-19;14:00;284.28;23.02;859.51;1.43;124.24;0.000000;0.000000;0.000000;13.0895
2021-01-19;15:00;282.15;25.08;859.89;2.12;124.70;0.000000;0.000000;0.000000;0.0000
2021-01-19;16:00;280.80;27.18;860.13;2.41;137.46;0.000000;0.000000;0.000000;0.0000
2021-01-19;17:00;279.68;28.79;860.14;2.56;152.46;0.000000;0.000000;0.000000;0.0000
2021-01-19;18:00;278.67;29.98;860.01;2.71;166.23;0.000000;0.000000;0.000000;0.0000
2021-01-19;19:00;277.69;30.87;859.76;2.92;175.54;0.000000;0.000000;0.000000;0.0000
2021-01-19;20:00;276.79;31.52;859.35;3.13;181.92;0.000000;0.000000;0.000000;0.0000
2021-01-19;21:00;276.01;31.99;858.98;3.28;187.44;0.000000;0.000000;0.000000;0.0000
2021-01-19;22:00;275.33;32.52;858.92;3.38;191.44;0.000000;0.000000;0.000000;0.0000
2021-01-19;23:00;275.04;33.04;858.77;3.40;195.31;0.000000;0.000000;0.000000;0.0000
2021-01-19;24:00;275.32;33.11;858.46;3.28;199.55;0.000000;0.000000;0.000000;0.0000
2021-01-20;01:00;275.49;33.24;858.34;3.12;205.25;0.000000;0.000000;0.000000;0.0000
2021-01-20;02:00;275.46;33.55;858.58;2.98;209.74;0.000000;0.000000;0.000000;0.0000
2021-01-20;03:00;275.25;33.95;858.92;2.91;211.18;0.000000;0.000000;0.000000;0.0000
2021-01-20;04:00;275.40;33.75;859.11;2.83;213.15;0.000000;0.000000;0.000000;25.8365
2021-01-20;05:00;278.63;26.96;859.22;3.09;213.37;0.000000;0.000000;0.000000;176.1568
2021-01-20;06:00;281.98;19.15;859.31;3.38;223.02;0.000000;0.000000;0.000000;392.7372
2021-01-20;07:00;286.22;11.43;859.11;3.39;253.42;0.000000;0.000000;0.000000;565.7384
2021-01-20;08:00;289.20;7.52;858.34;3.59;259.00;0.000000;0.000000;0.000000;673.2529
2021-01-20;09:00;290.89;5.76;857.23;3.92;254.86;0.000000;0.000000;0.000000;674.0000
2021-01-20;10:00;291.79;4.99;856.46;4.38;253.49;0.000000;0.000000;0.000000;576.6893
2021-01-20;11:00;292.30;4.81;855.99;4.72;250.65;0.000000;0.000000;0.000000;482.0167
2021-01-20;12:00;292.25;5.31;855.67;4.87;248.78;0.000000;0.000000;0.000000;371.8670
2021-01-20;13:00;289.63;11.98;855.55;3.16;246.59;0.000000;0.000000;0.000000;161.5401
2021-01-20;14:00;286.04;17.31;855.61;2.79;237.38;0.000000;0.000000;0.000000;10.0060
2021-01-20;15:00;284.25;20.66;855.85;3.30;226.63;0.000000;0.000000;0.000000;0.0000
2021-01-20;16:00;283.02;25.31;855.89;3.80;220.71;0.000000;0.000000;0.000000;0.0000
2021-01-20;17:00;282.20;30.86;855.64;4.05;215.24;0.000000;0.000000;0.000000;0.0000
2021-01-20;18:00;281.04;37.92;855.30;4.28;210.45;0.000000;0.000000;0.000000;0.0000
2021-01-20;19:00;280.05;44.26;855.00;4.52;207.69;0.000000;0.000000;0.000000;0.0000
2021-01-20;20:00;279.29;49.18;854.58;4.67;206.58;0.000000;0.000000;0.000000;0.0000
2021-01-20;21:00;278.57;53.83;854.18;4.73;207.25;0.000000;0.000000;0.000000;0.0000
2021-01-20;22:00;277.80;58.34;853.83;4.53;206.29;0.000000;0.000000;0.000000;0.0000
2021-01-20;23:00;277.10;62.14;853.41;4.31;202.13;0.000000;0.000000;0.000000;0.0000
2021-01-20;24:00;276.61;64.91;852.91;4.22;199.12;0.000000;0.000000;0.000000;0.0000
2021-01-21;01:00;276.23;67.24;852.61;4.22;200.91;0.000001;0.000000;0.000000;0.0000
2021-01-21;02:00;275.86;69.76;852.66;4.21;205.66;0.000008;0.000000;0.000000;0.0000
2021-01-21;03:00;275.47;72.72;853.01;4.21;211.15;0.000025;0.000000;0.000000;0.0000
2021-01-21;04:00;275.89;72.06;853.60;4.27;218.63;0.000044;0.000000;0.000000;37.6780
2021-01-21;05:00;279.95;55.33;854.46;6.58;235.94;0.000041;0.000000;0.000000;219.3624
2021-01-21;06:00;283.31;38.54;855.38;11.83;261.93;0.000018;0.000000;0.000000;412.6619
2021-01-21;07:00;284.64;26.94;856.08;13.74;272.36;0.000007;0.000000;0.000000;567.8971
2021-01-21;08:00;285.27;21.51;856.25;13.39;278.36;0.000003;0.000000;0.000000;666.6176
2021-01-21;09:00;285.72;17.92;856.12;12.82;283.27;0.000001;0.000000;0.000000;696.2145
2021-01-21;10:00;285.83;15.46;856.05;12.32;287.71;0.000000;0.000000;0.000000;655.4875
2021-01-21;11:00;285.60;14.33;856.33;11.65;291.62;0.000000;0.000000;0.000000;547.8840
2021-01-21;12:00;284.94;14.17;856.88;10.81;295.87;0.000000;0.000000;0.000000;382.9832
2021-01-21;13:00;283.64;14.96;857.60;9.47;302.38;0.000000;0.000000;0.000000;180.9580
2021-01-21;14:00;280.12;19.71;858.56;5.99;315.10;0.000000;0.000000;0.000000;15.9585
2021-01-21;15:00;277.62;25.35;859.78;5.29;332.12;0.000000;0.000000;0.000000;0.0000
2021-01-21;16:00;276.22;31.89;860.98;5.35;344.36;0.000000;0.000000;0.000000;0.0000
2021-01-21;17:00;274.83;40.52;862.15;5.18;351.53;0.000000;0.000000;0.000000;0.0000
2021-01-21;18:00;273.47;48.68;863.08;4.47;356.42;0.000000;0.000000;0.000000;0.0000
2021-01-21;19:00;272.11;54.11;863.72;3.35;2.93;0.000000;0.000000;0.000000;0.0000
2021-01-21;20:00;271.04;56.39;864.11;2.89;8.05;0.000000;0.000000;0.000000;0.0000
2021-01-21;21:00;270.14;58.34;864.51;2.66;12.70;0.000000;0.000000;0.000000;0.0000
2021-01-21;22:00;269.39;60.52;865.01;2.55;18.91;0.000000;0.000000;0.000000;0.0000
2021-01-21;23:00;268.78;62.62;865.48;2.41;23.43;0.000000;0.000001;0.000000;0.0000
2021-01-21;24:00;268.24;64.63;865.87;2.29;26.21;0.000000;0.000001;0.000000;0.0000
2021-01-22;01:00;267.76;66.35;866.37;2.23;28.17;0.000000;0.000002;0.000000;0.0000
2021-01-22;02:00;267.37;67.90;867.04;2.13;29.07;0.000000;0.000002;0.000000;0.0000
2021-01-22;03:00;267.03;69.15;867.89;1.99;30.60;0.000000;0.000002;0.000000;0.0000
2021-01-22;04:00;267.52;66.00;868.64;1.96;34.58;0.000000;0.000002;0.000000;43.6424
2021-01-22;05:00;269.84;50.66;869.39;3.21;40.97;0.000000;0.000002;0.000000;235.2583
2021-01-22;06:00;272.17;38.97;869.91;3.68;40.43;0.000000;0.000001;0.000000;432.3680
2021-01-22;07:00;274.44;31.16;869.96;3.84;36.22;0.000000;0.000000;0.000000;586.8362
2021-01-22;08:00;276.15;26.40;869.33;3.96;34.13;0.000000;0.000000;0.000000;681.6226
2021-01-22;09:00;277.37;23.33;868.40;4.15;33.89;0.000000;0.000000;0.000000;707.8419
2021-01-22;10:00;278.09;21.35;867.66;4.27;33.81;0.000000;0.000000;0.000000;663.7372
2021-01-22;11:00;278.29;20.39;867.33;4.29;34.45;0.000000;0.000000;0.000000;553.2827
2021-01-22;12:00;277.91;20.38;867.27;4.33;35.87;0.000000;0.000000;0.000000;386.2245
2021-01-22;13:00;276.81;21.71;867.46;4.39;39.03;0.000000;0.000000;0.000000;182.7371
2021-01-22;14:00;273.40;29.88;867.94;3.08;42.30;0.000000;0.000000;0.000000;16.5220
2021-01-22;15:00;271.26;35.05;868.60;3.06;45.78;0.000000;0.000000;0.000000;0.0000
2021-01-22;16:00;270.18;37.40;869.03;2.98;50.66;0.000000;0.000000;0.000000;0.0000
2021-01-22;17:00;269.26;39.42;869.26;2.77;56.07;0.000000;0.000000;0.000000;0.0000
2021-01-22;18:00;268.59;40.66;869.48;2.51;61.49;0.000000;0.000000;0.000000;0.0000
2021-01-22;19:00;268.20;41.14;869.49;2.17;68.56;0.000000;0.000000;0.000000;0.0000
2021-01-22;20:00;268.06;40.99;869.26;1.83;77.40;0.000000;0.000000;0.000000;0.0000
2021-01-22;21:00;268.00;40.67;869.02;1.53;89.14;0.000000;0.000000;0.000000;0.0000
2021-01-22;22:00;268.04;40.29;868.89;1.18;106.04;0.000000;0.000000;0.000000;0.0000
